ID;date;shipping_cost;total_order_cost;shipping_method;payment_method;destination_province;origin_province
10175090934;21/7/2007;350;3487;custom;mercadopago;Capital Federal;Capital Federal
10175280270;21/7/2008;0;8130;oca;mercadopago;Gran Buenos Aires;Capital Federal
10177172871;21/7/2007;0;53746;oca;mercadopago;Córdoba;Capital Federal
10177194583;21/7/2008;419,36;6109;oca;mercadopago;Buenos Aires;Capital Federal
10177664657;21/7/2007;350;5025;custom;mercadopago;Capital Federal;Capital Federal
10177809833;21/7/2007;421,42;2965;oca;mercadopago;Santa Fe;Capital Federal
10178510620;21/7/2007;589,92;6155;oca;mercadopago;Gran Buenos Aires;Capital Federal
10178917490;21/7/2008;350;7852;custom;mercadopago;Capital Federal;Capital Federal
10179244895;21/7/2007;0;8159;oca;mercadopago;Neuquén;Capital Federal
10168660295;21/7/2007;380;7280;157881;mercadopago;Capital Federal;Gran Buenos Aires
10169324259;21/7/2007;350;9850;custom;mercadopago;Mendoza;Gran Buenos Aires
10170850217;21/7/2007;450;9350;custom;mercadopago;San Juan;Gran Buenos Aires
10176105947;21/7/2007;450;9950;custom;mercadopago;Córdoba;Gran Buenos Aires
10186429014;21/7/2008;450;9350;custom;mercadopago;Buenos Aires;Gran Buenos Aires
10188264805;21/7/2008;450;9950;custom;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10216808610;21/7/2010;450;4275;custom;mercadopago;Buenos Aires;Gran Buenos Aires
10222783297;21/7/2011;450;7350;custom;mercadopago;Buenos Aires;Gran Buenos Aires
10237184241;21/7/2012;450;10950;custom;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10238296245;21/7/2013;350;10850;custom;mercadopago;Capital Federal;Gran Buenos Aires
10246909998;21/7/2013;450;7350;custom;mercadopago;Buenos Aires;Gran Buenos Aires
10255139030;21/7/2015;261;9161;157881;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10281489555;21/7/2016;450;9350;custom;mercadopago;Buenos Aires;Gran Buenos Aires
10294379307;21/7/2017;300;6675;custom;mercadopago;Capital Federal;Gran Buenos Aires
10296597795;21/7/2018;450;7110;custom;mercadopago;Santa Fe;Gran Buenos Aires
10305818127;21/7/2018;450;10950;custom;mercadopago;Entre Ríos;Gran Buenos Aires
10319065667;21/7/2019;350;10850;custom;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10345883621;21/7/2021;450;3915;custom;mercadopago;Santa Fe;Gran Buenos Aires
10363062712;21/7/2022;450;7110;custom;mercadopago;Santa Fe;Gran Buenos Aires
10376964280;21/7/2023;450;7110;custom;mercadopago;Buenos Aires;Gran Buenos Aires
10383292224;21/7/2024;450;6825;custom;mercadopago;Santa Fe;Gran Buenos Aires
10117308103;21/7/2002;0;6600;branch;mercadopago;Buenos Aires;Buenos Aires
10127788030;21/7/2003;610;3810;custom;mercadopago;Neuquén;Córdoba
10127839527;21/7/2004;610;3210;custom;mercadopago;Neuquén;Córdoba
10130345285;21/7/2004;0;3200;branch;mercadopago;Córdoba;Córdoba
10306531035;21/7/2018;490;1790;custom;mercadopago;Gran Buenos Aires;Córdoba
10338639426;21/7/2020;320;2220;custom;mercadopago;Buenos Aires;Córdoba
10350797939;21/7/2021;0;450;custom;mercadopago;Córdoba;Córdoba
9286305936;21/7/2003;594,99;9885;mercado-envios;mercadopago;Buenos Aires;Capital Federal
9410823911;21/7/2016;300;9290;custom;mercadopago;Capital Federal;Capital Federal
9589960032;21/7/2016;300;7290;custom;mercadopago;Capital Federal;Capital Federal
10035437188;21/7/2006;300;8282;custom;mercadopago;Capital Federal;Capital Federal
10040763022;21/7/2016;594,99;8027;mercado-envios;mercadopago;Buenos Aires;Capital Federal
10074984515;21/7/2001;529,99;9320;mercado-envios;mercadopago;Gran Buenos Aires;Capital Federal
10089737635;21/7/2001;300;9090;custom;mercadopago;Capital Federal;Capital Federal
10101927083;21/7/2001;529,99;9320;mercado-envios;mercadopago;Gran Buenos Aires;Capital Federal
10103924242;21/7/2001;300;9590;custom;mercadopago;Capital Federal;Capital Federal
10118388505;21/7/2003;0;8790;branch;mercadopago;Buenos Aires;Capital Federal
10126189714;21/7/2016;300;9290;custom;mercadopago;Capital Federal;Capital Federal
10130282587;21/7/2006;300;9590;custom;mercadopago;Capital Federal;Capital Federal
10138922675;21/7/2005;529,99;8001;mercado-envios;mercadopago;Gran Buenos Aires;Capital Federal
10146399906;21/7/2005;300;9090;custom;mercadopago;Capital Federal;Capital Federal
10146786030;21/7/2005;594,99;9885;mercado-envios;mercadopago;Santa Fe;Capital Federal
10147513727;21/7/2005;0;7472;branch;mercadopago;Capital Federal;Capital Federal
10148048086;21/7/2022;894,99;12399;mercado-envios;mercadopago;Rio Negro;Capital Federal
10149792452;21/7/2005;0;16303;branch;mercadopago;Buenos Aires;Capital Federal
10150903858;21/7/2005;300;8197;custom;mercadopago;Capital Federal;Capital Federal
10151673737;21/7/2005;594,99;8491;mercado-envios;mercadopago;Buenos Aires;Capital Federal
10152637299;21/7/2005;300;8197;custom;mercadopago;Capital Federal;Capital Federal
10153349149;21/7/2006;0;8407;branch;mercadopago;Gran Buenos Aires;Capital Federal
10153420334;21/7/2006;594,99;8066;mercado-envios;mercadopago;Santa Fe;Capital Federal
10154321681;21/7/2005;779,99;11750;mercado-envios;mercadopago;Buenos Aires;Capital Federal
10155962685;21/7/2006;0;7472;branch;mercadopago;Gran Buenos Aires;Capital Federal
10156362126;21/7/2006;0;4242;branch;mercadopago;Gran Buenos Aires;Capital Federal
10156911964;21/7/2006;784,99;8681;mercado-envios;mercadopago;Neuquén;Capital Federal
10157111167;21/7/2006;529,99;8936;mercado-envios;mercadopago;Gran Buenos Aires;Capital Federal
10159041948;21/7/2006;0;7897;branch;mercadopago;Capital Federal;Capital Federal
10159415767;21/7/2009;300;4542;custom;mercadopago;Capital Federal;Capital Federal
10159836299;21/7/2006;0;14603;branch;mercadopago;Capital Federal;Capital Federal
10160133252;21/7/2006;300;7772;custom;mercadopago;Capital Federal;Capital Federal
10160791926;21/7/2006;300;12410;custom;mercadopago;Capital Federal;Capital Federal
10163133740;21/7/2006;784,99;8681;mercado-envios;mercadopago;Mendoza;Capital Federal
10107042651;21/7/2002;0;10700;oca;mercadopago;Capital Federal;Gran Buenos Aires
10107590488;21/7/2002;345;2344;custom;mercadopago;Chubut;Gran Buenos Aires
10110673753;21/7/2002;420;5804;custom;mercadopago;Buenos Aires;Gran Buenos Aires
10123984014;21/7/2003;418;5598;custom;mercadopago;Santa Fe;Gran Buenos Aires
10129867943;21/7/2004;0;11248;oca;mercadopago;Capital Federal;Gran Buenos Aires
10130076254;21/7/2004;330;4620;106800;mercadopago;Capital Federal;Gran Buenos Aires
10132992447;21/7/2004;250;3730;106800;mercadopago;Capital Federal;Gran Buenos Aires
10135150123;21/7/2004;250;1861;106800;custom;Gran Buenos Aires;Gran Buenos Aires
10154590666;21/7/2005;330;5820;106800;mercadopago;Capital Federal;Gran Buenos Aires
10155580747;21/7/2006;330;6020;106800;mercadopago;Capital Federal;Gran Buenos Aires
10156527680;21/7/2006;418;5130;custom;custom;Santa Fe;Gran Buenos Aires
10162793432;21/7/2006;0;8309;oca;mercadopago;Capital Federal;Gran Buenos Aires
10176134559;21/7/2007;0;6289;oca;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10176706983;21/7/2007;317;4016;custom;mercadopago;Córdoba;Gran Buenos Aires
10176910280;21/7/2007;0;6998;oca;mercadopago;Buenos Aires;Gran Buenos Aires
10182620559;21/7/2008;0;7903;oca;mercadopago;San Juan;Gran Buenos Aires
10203488367;21/7/2011;0;6578;oca;mercadopago;Misiones;Gran Buenos Aires
10206568366;21/7/2013;330;3720;106800;mercadopago;Capital Federal;Gran Buenos Aires
10207086878;21/7/2010;250;5889;106800;mercadopago;Capital Federal;Gran Buenos Aires
10212926003;21/7/2012;0;6280;oca;mercadopago;Capital Federal;Gran Buenos Aires
10215835020;21/7/2010;940;6879;correo-argentino;mercadopago;Entre Ríos;Gran Buenos Aires
10232923675;21/7/2012;420;3410;custom;mercadopago;Buenos Aires;Gran Buenos Aires
10238909103;21/7/2012;0;6518;oca;mercadopago;La Pampa;Gran Buenos Aires
10246099478;21/7/2013;0;8180;oca;mercadopago;Córdoba;Gran Buenos Aires
10246482888;21/7/2013;0;9918;oca;mercadopago;Rio Negro;Gran Buenos Aires
10261394639;21/7/2014;420;4190;custom;mercadopago;Corrientes;Gran Buenos Aires
10268330519;21/7/2015;0;8479;oca;mercadopago;Catamarca;Gran Buenos Aires
10278757408;21/7/2015;420;6108;custom;mercadopago;Tucumán;Gran Buenos Aires
10282640751;21/7/2016;250;4839;106800;mercadopago;Capital Federal;Gran Buenos Aires
10291026505;21/7/2016;420;2702;custom;custom;Mendoza;Gran Buenos Aires
10298521308;21/7/2017;418;8143;custom;mercadopago;Santa Fe;Gran Buenos Aires
10304473363;21/7/2018;0;7078;oca;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10311254476;21/7/2018;0;6429;oca;mercadopago;Buenos Aires;Gran Buenos Aires
10318222326;21/7/2019;0;7129;oca;mercadopago;Santa Fe;Gran Buenos Aires
10345817565;21/7/2021;0;7020;oca;mercadopago;Buenos Aires;Gran Buenos Aires
10346031764;21/7/2021;320;3750;custom;mercadopago;Buenos Aires;Gran Buenos Aires
10353355079;21/7/2021;0;10987;oca;mercadopago;Mendoza;Gran Buenos Aires
10354077578;21/7/2022;0;8379;oca;mercadopago;Buenos Aires;Gran Buenos Aires
10355985635;21/7/2022;250;5969;106800;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10372612634;21/7/2023;420;4119;custom;mercadopago;Buenos Aires;Gran Buenos Aires
10372939119;21/7/2023;0;6875;oca;custom;San Luis;Gran Buenos Aires
10382568483;21/7/2024;0;6289;oca;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10383275733;21/7/2024;330;3520;106800;mercadopago;Capital Federal;Gran Buenos Aires
10074560533;21/7/2002;594,99;4009;mercado-envios;mercadopago;Buenos Aires;Capital Federal
10176566752;21/7/2008;320;1670;custom;mercadopago;Capital Federal;Capital Federal
10177393556;21/7/2007;320;1320;custom;mercadopago;Capital Federal;Capital Federal
10182089834;21/7/2008;431,97;1432;162644;mercadopago;Buenos Aires;Capital Federal
10203411892;21/7/2009;320;1320;custom;mercadopago;Capital Federal;Capital Federal
10204182300;21/7/2009;594,99;3095;mercado-envios;mercadopago;Buenos Aires;Capital Federal
10230005872;21/7/2012;0;2700;branch;mercadopago;Capital Federal;Capital Federal
10248027660;21/7/2013;320;1420;custom;mercadopago;Capital Federal;Capital Federal
10264285762;21/7/2014;479,16;1479;162644;mercadopago;Entre Ríos;Capital Federal
10265158566;21/7/2014;375,54;1176;163716;mercadopago;Buenos Aires;Capital Federal
10265193411;21/7/2014;0;1922;branch;mercadopago;Gran Buenos Aires;Capital Federal
10280328469;21/7/2015;320;1700;custom;mercadopago;Capital Federal;Capital Federal
10299374838;21/7/2017;480,39;1830;163716;mercadopago;Tierra del Fuego;Capital Federal
10302508059;21/7/2017;454,34;2254;163716;mercadopago;Neuquén;Capital Federal
10302803103;21/7/2017;439,86;4936;163716;mercadopago;Chaco;Capital Federal
10332652204;21/7/2020;0;5500;branch;mercadopago;Capital Federal;Capital Federal
10341999312;21/7/2021;504,99;8811;mercado-envios;mercadopago;Gran Buenos Aires;Capital Federal
10372244082;21/7/2023;320;1480;custom;mercadopago;Capital Federal;Capital Federal
10383620963;21/7/2024;378,78;2898;oca;mercadopago;Gran Buenos Aires;Buenos Aires
10384972029;21/7/2024;664,1;3064;oca;mercadopago;Capital Federal;Buenos Aires
10385289452;21/7/2024;669,29;3568;oca;mercadopago;La Pampa;Buenos Aires
10303807996;21/7/2017;672,66;4193;oca;mercadopago;Buenos Aires;Buenos Aires
9882742373;21/7/2010;554,99;11843;mercado-envios;mercadopago;Buenos Aires;Capital Federal
10000657347;21/7/2002;0;7600;branch;mercadopago;Capital Federal;Capital Federal
10103331762;21/7/2022;350;13470;custom;mercadopago;Capital Federal;Capital Federal
10103424682;21/7/2001;;5850;;custom;Gran Buenos Aires;Capital Federal
10110926822;21/7/2002;350;8850;custom;mercadopago;Capital Federal;Capital Federal
10131114428;21/7/2004;614,99;8865;mercado-envios;mercadopago;Entre Ríos;Capital Federal
10141878267;21/7/2005;700;9583;custom;custom;Gran Buenos Aires;Capital Federal
10141916700;21/7/2005;350;6750;custom;mercadopago;Capital Federal;Capital Federal
10142044902;21/7/2005;350;8850;custom;mercadopago;Capital Federal;Capital Federal
10143241776;21/7/2005;350;8850;custom;mercadopago;Capital Federal;Capital Federal
10159963880;21/7/2006;0;9265;branch;mercadopago;Gran Buenos Aires;Capital Federal
10169965660;21/7/2007;350;7940;custom;mercadopago;Capital Federal;Capital Federal
10193505493;21/7/2010;829,99;4030;mercado-envios;mercadopago;Corrientes;Capital Federal
10193988286;21/7/2008;0;8250;branch;mercadopago;Gran Buenos Aires;Capital Federal
10209581803;21/7/2010;777,88;8203;oca;custom;Buenos Aires;Capital Federal
10211442595;21/7/2010;0;17440;branch;custom;Capital Federal;Capital Federal
10225916886;21/7/2011;974,91;5661;oca;custom;Santa Fe;Capital Federal
10278085555;21/7/2015;554,99;584;mercado-envios;mercadopago;Santa Fe;Capital Federal
10280240563;21/7/2015;350;8850;custom;mercadopago;Capital Federal;Capital Federal
10282509444;21/7/2016;0;2736;branch;mercadopago;Capital Federal;Capital Federal
10287725108;21/7/2016;350;7940;custom;mercadopago;Capital Federal;Capital Federal
10310438275;21/7/2018;350;9758;custom;mercadopago;Capital Federal;Capital Federal
10310703465;21/7/2018;350;14270;custom;mercadopago;Capital Federal;Capital Federal
10340990440;21/7/2022;0;10656;branch;custom;Capital Federal;Capital Federal
10343255779;21/7/2021;0;10560;branch;mercadopago;Capital Federal;Capital Federal
10343435501;21/7/2021;350;2880;custom;mercadopago;Capital Federal;Capital Federal
10365414347;21/7/2022;350;7775;custom;custom;Capital Federal;Capital Federal
10386613516;21/7/2024;594,99;12619;mercado-envios;mercadopago;Santa Fe;Capital Federal
10386926661;21/7/2024;594,99;11715;mercado-envios;mercadopago;Buenos Aires;Capital Federal
8738508519;21/7/2007;250;2572;custom;custom;Capital Federal;Capital Federal
9294522042;21/7/2006;343,98;1034;122875;mercadopago;Gran Buenos Aires;Capital Federal
9594101849;21/7/2007;0;3780;branch;mercadopago;Capital Federal;Capital Federal
9966323246;21/7/2021;0;1521;branch;custom;Capital Federal;Capital Federal
10085503841;21/7/2019;343,98;1694;122875;mercadopago;Gran Buenos Aires;Capital Federal
10103084029;21/7/2017;250;3751;custom;custom;Capital Federal;Capital Federal
10108447790;21/7/2002;250;3230;custom;mercadopago;Capital Federal;Capital Federal
10111051919;21/7/2002;375,54;1866;122875;mercadopago;Buenos Aires;Capital Federal
10112155873;21/7/2002;268,34;2948;122875;mercadopago;Buenos Aires;Capital Federal
10112396522;21/7/2002;380;3360;custom;mercadopago;Gran Buenos Aires;Capital Federal
10113522671;21/7/2002;343,98;2846;122875;custom;Gran Buenos Aires;Capital Federal
10134345859;21/7/2004;375,54;2166;122875;mercadopago;Córdoba;Capital Federal
10134722484;21/7/2004;343,98;3614;122875;mercadopago;Gran Buenos Aires;Capital Federal
10139814983;21/7/2004;268,34;1758;122875;mercadopago;Buenos Aires;Capital Federal
10140780500;21/7/2005;0;1490;branch;mercadopago;Capital Federal;Capital Federal
10144919212;21/7/2005;375,54;4046;122875;mercadopago;Santa Fe;Capital Federal
10158044921;21/7/2006;0;1161;branch;custom;Capital Federal;Capital Federal
10160053557;21/7/2006;0;351;branch;custom;Capital Federal;Capital Federal
10163851064;21/7/2006;0;3591;branch;custom;Gran Buenos Aires;Capital Federal
10164594447;21/7/2007;375,54;1866;122875;mercadopago;Santa Fe;Capital Federal
10171243264;21/7/2007;376,32;1866;122875;mercadopago;Mendoza;Capital Federal
10172423233;21/7/2010;375,54;2878;122875;custom;La Pampa;Capital Federal
10175667958;21/7/2007;0;1250;branch;mercadopago;Capital Federal;Capital Federal
10177244171;21/7/2007;343,98;2666;122875;custom;Gran Buenos Aires;Capital Federal
10177854522;21/7/2007;250;2140;custom;mercadopago;Capital Federal;Capital Federal
10205594937;21/7/2009;375,54;1866;122875;mercadopago;Córdoba;Capital Federal
10207541082;21/7/2011;376,32;1166;122875;mercadopago;Neuquén;Capital Federal
10209275305;21/7/2010;343,98;2834;122875;mercadopago;Gran Buenos Aires;Capital Federal
10214319849;21/7/2012;376,32;1666;122875;mercadopago;Mendoza;Capital Federal
10179565929;21/7/2007;350;2314;custom;mercadopago;Capital Federal;Capital Federal
10180375184;21/7/2007;0;5075;branch;mercadopago;Capital Federal;Capital Federal
10180901309;21/7/2007;0;9103;custom;mercadopago;Capital Federal;Capital Federal
10181702951;21/7/2008;350;5093;custom;mercadopago;Capital Federal;Capital Federal
10181743109;21/7/2008;390,38;3920;oca;mercadopago;Gran Buenos Aires;Capital Federal
10182007839;21/7/2008;350;3968;custom;mercadopago;Capital Federal;Capital Federal
10182081899;21/7/2008;423,02;2493;oca;mercadopago;Entre Ríos;Capital Federal
10182902654;21/7/2008;0;12205;custom;mercadopago;Capital Federal;Capital Federal
10183372176;21/7/2008;0;3496;branch;mercadopago;Capital Federal;Capital Federal
10184171242;21/7/2008;0;7021;branch;mercadopago;Capital Federal;Capital Federal
10184585610;21/7/2008;557,62;2962;oca;mercadopago;Salta;Capital Federal
10185643725;21/7/2008;0;4960;branch;mercadopago;Capital Federal;Capital Federal
10185789200;21/7/2008;0;22559;oca;mercadopago;Gran Buenos Aires;Capital Federal
10187787072;21/7/2010;421,42;6124;oca;mercadopago;Santa Fe;Capital Federal
10188163145;21/7/2008;390,38;2264;oca;mercadopago;Gran Buenos Aires;Capital Federal
10188911312;21/7/2008;350;3958;custom;mercadopago;Capital Federal;Capital Federal
10189084341;21/7/2008;419,36;6099;oca;mercadopago;Córdoba;Capital Federal
10189217672;21/7/2008;595,62;3963;oca;mercadopago;Gran Buenos Aires;Capital Federal
10189996245;21/7/2008;741;2454;oca;mercadopago;Córdoba;Capital Federal
10190837378;21/7/2008;595,62;6777;oca;mercadopago;Gran Buenos Aires;Capital Federal
10191442738;21/7/2008;0;10736;oca;mercadopago;Neuquén;Capital Federal
10191678327;21/7/2008;595,62;5270;oca;mercadopago;Gran Buenos Aires;Capital Federal
10191835325;21/7/2008;350;3138;custom;mercadopago;Capital Federal;Capital Federal
10193134710;21/7/2008;0;4423;branch;mercadopago;Capital Federal;Capital Federal
10193501422;21/7/2008;0;13182;custom;mercadopago;Capital Federal;Capital Federal
10193513014;21/7/2008;390,38;4715;oca;mercadopago;Gran Buenos Aires;Capital Federal
10195353267;21/7/2009;350;7033;custom;custom;Capital Federal;Capital Federal
10195934224;21/7/2009;0;5665;branch;mercadopago;Capital Federal;Capital Federal
10198217595;21/7/2012;394,63;6171;oca;mercadopago;Gran Buenos Aires;Capital Federal
10198745997;21/7/2011;350;3199;custom;mercadopago;Capital Federal;Capital Federal
10198925075;21/7/2009;595,62;5321;oca;mercadopago;Gran Buenos Aires;Capital Federal
10199142931;21/7/2009;598,45;5266;oca;mercadopago;Rio Negro;Capital Federal
10199397104;21/7/2009;0;2530;branch;mercadopago;Capital Federal;Capital Federal
10200106999;21/7/2009;419,36;2053;oca;mercadopago;Buenos Aires;Capital Federal
10200114382;21/7/2010;419,36;4037;oca;mercadopago;Santa Fe;Capital Federal
